timestamp,meter_id,consumption_kwh,temperature_c,is_weekend
2024-03-29 18:00:00,METER_007,7.19,32.7,False
2024-03-29 19:00:00,METER_007,9.09,35.7,False
2024-03-29 20:00:00,METER_007,8.15,35.0,False
2024-03-29 21:00:00,METER_007,8.86,33.0,False
2024-03-29 22:00:00,METER_007,9.61,31.7,False
2024-03-29 23:00:00,METER_007,8.51,34.8,False
2024-03-30 00:00:00,METER_007,10.56,35.9,True
2024-03-30 01:00:00,METER_007,9.37,35.1,True
2024-03-30 02:00:00,METER_007,12.28,36.1,True
2024-03-30 03:00:00,METER_007,12.35,32.7,True
2024-03-30 04:00:00,METER_007,14.11,35.4,True
2024-03-30 05:00:00,METER_007,15.56,30.6,True
2024-03-30 06:00:00,METER_007,13.8,29.5,True
2024-03-30 07:00:00,METER_007,14.33,35.5,True
2024-03-30 08:00:00,METER_007,15.95,36.0,True
2024-03-30 09:00:00,METER_007,10.61,34.7,True
2024-03-30 10:00:00,METER_007,13.28,32.3,True
2024-03-30 11:00:00,METER_007,10.85,33.5,True
2024-03-30 12:00:00,METER_007,9.85,35.8,True
2024-03-30 13:00:00,METER_007,9.65,33.6,True
2024-03-30 14:00:00,METER_007,8.06,36.0,True
2024-03-30 15:00:00,METER_007,8.9,34.2,True
2024-03-30 16:00:00,METER_007,8.78,38.0,True
2024-03-30 17:00:00,METER_007,7.82,31.8,True
2024-03-30 18:00:00,METER_007,6.94,34.8,True
2024-03-30 19:00:00,METER_007,4.36,34.7,True
2024-03-30 20:00:00,METER_007,6.58,32.1,True
2024-03-30 21:00:00,METER_007,6.86,33.6,True
2024-03-30 22:00:00,METER_007,10.12,33.6,True
2024-03-30 23:00:00,METER_007,9.93,34.3,True
2024-03-31 00:00:00,METER_007,10.26,36.2,True
2024-03-31 01:00:00,METER_007,10.77,30.9,True
2024-03-31 02:00:00,METER_007,12.79,34.5,True
2024-03-31 03:00:00,METER_007,14.79,31.0,True
2024-03-31 04:00:00,METER_007,14.03,33.5,True
2024-03-31 05:00:00,METER_007,15.38,35.1,True
2024-03-31 06:00:00,METER_007,15.77,33.3,True
2024-03-31 07:00:00,METER_007,12.61,33.9,True
2024-03-31 08:00:00,METER_007,13.83,35.6,True
2024-03-31 09:00:00,METER_007,11.96,34.3,True
2024-03-31 10:00:00,METER_007,12.42,36.6,True
2024-03-31 11:00:00,METER_007,11.62,34.9,True
2024-03-31 12:00:00,METER_007,13.07,37.9,True
2024-03-31 13:00:00,METER_007,11.3,34.0,True
2024-03-31 14:00:00,METER_007,10.53,34.4,True
2024-03-31 15:00:00,METER_007,9.26,32.4,True
2024-03-31 16:00:00,METER_007,7.97,35.7,True
2024-03-31 17:00:00,METER_007,6.79,32.3,True
2024-03-31 18:00:00,METER_007,8.41,36.5,True
2024-03-31 19:00:00,METER_007,7.52,35.2,True
2024-03-31 20:00:00,METER_007,7.42,38.3,True
2024-03-31 21:00:00,METER_007,8.36,37.5,True
2024-03-31 22:00:00,METER_007,9.82,32.4,True
2024-03-31 23:00:00,METER_007,10.14,33.8,True
2024-04-01 00:00:00,METER_007,11.08,33.5,False
2024-04-01 01:00:00,METER_007,12.15,35.1,False
2024-04-01 02:00:00,METER_007,13.4,35.1,False
2024-04-01 03:00:00,METER_007,12.94,30.4,False
2024-04-01 04:00:00,METER_007,13.05,31.1,False
2024-04-01 05:00:00,METER_007,14.64,30.3,False
2024-04-01 06:00:00,METER_007,13.38,36.0,False
2024-04-01 07:00:00,METER_007,13.73,36.8,False
2024-04-01 08:00:00,METER_007,16.41,36.3,False
2024-04-01 09:00:00,METER_007,12.45,39.4,False
2024-04-01 10:00:00,METER_007,12.02,35.0,False
2024-04-01 11:00:00,METER_007,11.25,39.5,False
2024-04-01 12:00:00,METER_007,13.47,36.5,False
2024-04-01 13:00:00,METER_007,11.58,37.2,False
2024-04-01 14:00:00,METER_007,9.25,32.1,False
2024-04-01 15:00:00,METER_007,8.41,38.2,False
2024-04-01 16:00:00,METER_007,9.41,32.4,False
2024-04-01 17:00:00,METER_007,6.2,37.4,False
2024-04-01 18:00:00,METER_007,5.2,34.0,False
2024-04-01 19:00:00,METER_007,4.84,34.7,False
2024-04-01 20:00:00,METER_007,9.0,34.7,False
2024-04-01 21:00:00,METER_007,9.15,35.4,False
2024-04-01 22:00:00,METER_007,8.81,36.5,False
2024-04-01 23:00:00,METER_007,9.73,37.1,False
2024-04-02 00:00:00,METER_007,10.92,35.5,False
2024-04-02 01:00:00,METER_007,11.18,34.6,False
2024-04-02 02:00:00,METER_007,13.89,35.7,False
2024-04-02 03:00:00,METER_007,12.59,32.6,False
2024-04-02 04:00:00,METER_007,14.81,33.6,False
2024-04-02 05:00:00,METER_007,15.18,34.5,False
2024-04-02 06:00:00,METER_007,14.19,34.4,False
2024-04-02 07:00:00,METER_007,13.62,34.8,False
2024-04-02 08:00:00,METER_007,14.15,38.0,False
2024-04-02 09:00:00,METER_007,11.66,33.2,False
2024-04-02 10:00:00,METER_007,13.06,33.9,False
2024-04-02 11:00:00,METER_007,12.27,37.4,False
2024-04-02 12:00:00,METER_007,11.88,34.3,False
2024-04-02 13:00:00,METER_007,8.7,35.0,False
2024-04-02 14:00:00,METER_007,10.2,33.4,False
2024-04-02 15:00:00,METER_007,7.93,34.0,False
2024-04-02 16:00:00,METER_007,6.34,32.5,False
2024-04-02 17:00:00,METER_007,7.07,35.7,False
2024-04-02 18:00:00,METER_007,7.88,32.6,False
2024-04-02 19:00:00,METER_007,7.45,35.8,False
2024-04-02 20:00:00,METER_007,8.63,35.3,False
2024-04-02 21:00:00,METER_007,8.47,36.0,False
2024-04-02 22:00:00,METER_007,8.41,36.1,False
2024-04-02 23:00:00,METER_007,10.23,35.8,False
2024-04-03 00:00:00,METER_007,10.12,32.2,False
2024-04-03 01:00:00,METER_007,11.87,34.0,False
2024-04-03 02:00:00,METER_007,13.82,36.6,False
2024-04-03 03:00:00,METER_007,13.52,34.3,False
2024-04-03 04:00:00,METER_007,15.16,36.9,False
2024-04-03 05:00:00,METER_007,14.88,36.9,False
2024-04-03 06:00:00,METER_007,14.02,37.1,False
2024-04-03 07:00:00,METER_007,13.97,36.2,False
2024-04-03 08:00:00,METER_007,13.65,32.2,False
2024-04-03 09:00:00,METER_007,15.0,34.7,False
2024-04-03 10:00:00,METER_007,14.12,33.0,False
2024-04-03 11:00:00,METER_007,12.21,37.9,False
2024-04-03 12:00:00,METER_007,12.36,31.4,False
2024-04-03 13:00:00,METER_007,9.13,37.1,False
2024-04-03 14:00:00,METER_007,9.36,33.5,False
2024-04-03 15:00:00,METER_007,7.31,33.3,False
2024-04-03 16:00:00,METER_007,7.27,33.2,False
2024-04-03 17:00:00,METER_007,7.15,34.5,False
2024-04-03 18:00:00,METER_007,7.26,36.5,False
2024-04-03 19:00:00,METER_007,6.11,34.2,False
2024-04-03 20:00:00,METER_007,10.28,34.9,False
2024-04-03 21:00:00,METER_007,5.15,32.2,False
2024-04-03 22:00:00,METER_007,9.75,35.7,False
2024-04-03 23:00:00,METER_007,11.54,39.8,False
2024-04-04 00:00:00,METER_007,11.1,33.4,False
2024-04-04 01:00:00,METER_007,11.39,34.8,False
2024-04-04 02:00:00,METER_007,10.13,34.3,False
2024-04-04 03:00:00,METER_007,14.37,32.0,False
2024-04-04 04:00:00,METER_007,11.18,33.4,False
2024-04-04 05:00:00,METER_007,14.83,36.9,False
2024-04-04 06:00:00,METER_007,16.75,32.8,False
2024-04-04 07:00:00,METER_007,15.27,35.1,False
2024-04-04 08:00:00,METER_007,14.82,36.8,False
2024-04-04 09:00:00,METER_007,13.78,35.2,False
2024-04-04 10:00:00,METER_007,13.21,33.3,False
2024-04-04 11:00:00,METER_007,11.68,37.7,False
2024-04-04 12:00:00,METER_007,11.0,37.2,False
2024-04-04 13:00:00,METER_007,9.32,36.1,False
2024-04-04 14:00:00,METER_007,9.39,34.3,False
2024-04-04 15:00:00,METER_007,8.62,35.3,False
2024-04-04 16:00:00,METER_007,8.05,33.3,False
2024-04-04 17:00:00,METER_007,8.38,37.7,False
2024-04-04 18:00:00,METER_007,7.43,33.7,False
2024-04-04 19:00:00,METER_007,7.33,31.8,False
2024-04-04 20:00:00,METER_007,7.52,36.1,False
2024-04-04 21:00:00,METER_007,9.28,35.1,False
2024-04-04 22:00:00,METER_007,10.39,32.9,False
2024-04-04 23:00:00,METER_007,9.66,34.0,False
2024-04-05 00:00:00,METER_007,11.14,33.4,False
2024-04-05 01:00:00,METER_007,11.46,35.9,False
2024-04-05 02:00:00,METER_007,10.8,34.7,False
2024-04-05 03:00:00,METER_007,14.33,34.3,False
2024-04-05 04:00:00,METER_007,12.9,35.1,False
2024-04-05 05:00:00,METER_007,14.79,39.6,False
2024-04-05 06:00:00,METER_007,13.58,32.4,False
2024-04-05 07:00:00,METER_007,15.07,32.2,False
2024-04-05 08:00:00,METER_007,14.91,32.6,False
2024-04-05 09:00:00,METER_007,13.1,34.5,False
2024-04-05 10:00:00,METER_007,11.83,33.8,False
2024-04-05 11:00:00,METER_007,13.58,34.0,False
2024-04-05 12:00:00,METER_007,9.79,35.2,False
2024-04-05 13:00:00,METER_007,10.54,33.6,False
2024-04-05 14:00:00,METER_007,7.78,35.4,False
2024-04-05 15:00:00,METER_007,6.87,38.6,False
2024-04-05 16:00:00,METER_007,7.58,33.3,False
2024-04-05 17:00:00,METER_007,9.41,35.9,False
2024-04-05 18:00:00,METER_007,8.57,33.3,False
2024-04-05 19:00:00,METER_007,6.23,33.6,False
2024-04-05 20:00:00,METER_007,5.69,37.2,False
2024-04-05 21:00:00,METER_007,9.33,34.6,False
2024-04-05 22:00:00,METER_007,8.21,36.1,False
2024-04-05 23:00:00,METER_007,11.16,34.4,False
2024-04-06 00:00:00,METER_007,9.92,32.5,True
2024-04-06 01:00:00,METER_007,10.62,35.8,True
2024-04-06 02:00:00,METER_007,11.99,37.5,True
2024-04-06 03:00:00,METER_007,13.81,32.9,True
2024-04-06 04:00:00,METER_007,12.71,33.6,True
2024-04-06 05:00:00,METER_007,17.4,38.0,True
2024-04-06 06:00:00,METER_007,15.95,36.5,True
2024-04-06 07:00:00,METER_007,15.36,29.4,True
2024-04-06 08:00:00,METER_007,13.95,35.3,True
2024-04-06 09:00:00,METER_007,11.52,34.1,True
2024-04-06 10:00:00,METER_007,10.12,36.6,True
2024-04-06 11:00:00,METER_007,12.41,29.7,True
2024-04-06 12:00:00,METER_007,11.9,31.3,True
2024-04-06 13:00:00,METER_007,9.63,32.5,True
2024-04-06 14:00:00,METER_007,8.87,36.0,True
2024-04-06 15:00:00,METER_007,8.35,36.0,True
2024-04-06 16:00:00,METER_007,7.68,34.5,True
2024-04-06 17:00:00,METER_007,9.47,32.4,True
2024-04-06 18:00:00,METER_007,4.82,37.7,True
2024-04-06 19:00:00,METER_007,5.53,31.4,True
2024-04-06 20:00:00,METER_007,6.16,33.7,True
2024-04-06 21:00:00,METER_007,8.59,35.4,True
2024-04-06 22:00:00,METER_007,9.54,36.9,True
2024-04-06 23:00:00,METER_007,11.26,32.8,True
2024-04-07 00:00:00,METER_007,10.78,32.3,True
2024-04-07 01:00:00,METER_007,10.78,34.9,True
2024-04-07 02:00:00,METER_007,13.26,30.6,True
2024-04-07 03:00:00,METER_007,13.58,32.9,True
2024-04-07 04:00:00,METER_007,14.67,30.5,True
2024-04-07 05:00:00,METER_007,14.64,30.4,True
2024-04-07 06:00:00,METER_007,13.97,32.4,True
2024-04-07 07:00:00,METER_007,12.87,33.7,True
2024-04-07 08:00:00,METER_007,14.2,34.1,True
2024-04-07 09:00:00,METER_007,11.13,36.4,True
2024-04-07 10:00:00,METER_007,13.07,38.8,True
2024-04-07 11:00:00,METER_007,12.34,34.4,True
2024-04-07 12:00:00,METER_007,11.68,33.7,True
2024-04-07 13:00:00,METER_007,8.83,33.2,True
2024-04-07 14:00:00,METER_007,11.41,36.2,True
2024-04-07 15:00:00,METER_007,6.89,33.8,True
2024-04-07 16:00:00,METER_007,9.14,35.1,True
2024-04-07 17:00:00,METER_007,6.76,34.3,True
2024-04-07 18:00:00,METER_007,7.09,33.8,True
2024-04-07 19:00:00,METER_007,7.58,33.9,True
2024-04-07 20:00:00,METER_007,7.68,37.4,True
2024-04-07 21:00:00,METER_007,8.76,34.8,True
2024-04-07 22:00:00,METER_007,8.16,33.2,True
2024-04-07 23:00:00,METER_007,10.26,35.2,True
2024-04-08 00:00:00,METER_007,10.34,35.7,False
2024-04-08 01:00:00,METER_007,11.22,35.6,False
2024-04-08 02:00:00,METER_007,13.82,34.1,False
2024-04-08 03:00:00,METER_007,12.02,30.4,False
2024-04-08 04:00:00,METER_007,14.48,36.3,False
2024-04-08 05:00:00,METER_007,14.0,37.4,False
2024-04-08 06:00:00,METER_007,14.46,38.3,False
2024-04-08 07:00:00,METER_007,14.18,31.9,False
2024-04-08 08:00:00,METER_007,13.03,37.6,False
2024-04-08 09:00:00,METER_007,11.35,37.8,False
2024-04-08 10:00:00,METER_007,13.18,33.0,False
2024-04-08 11:00:00,METER_007,11.55,36.2,False
2024-04-08 12:00:00,METER_007,12.62,31.6,False
2024-04-08 13:00:00,METER_007,7.73,33.3,False
2024-04-08 14:00:00,METER_007,10.28,34.7,False
2024-04-08 15:00:00,METER_007,10.69,37.1,False
2024-04-08 16:00:00,METER_007,10.94,35.9,False
2024-04-08 17:00:00,METER_007,8.45,34.6,False
2024-04-08 18:00:00,METER_007,7.87,34.2,False
2024-04-08 19:00:00,METER_007,7.99,33.0,False
2024-04-08 20:00:00,METER_007,7.51,36.2,False
2024-04-08 21:00:00,METER_007,8.49,35.2,False
2024-04-08 22:00:00,METER_007,9.07,33.7,False
2024-04-08 23:00:00,METER_007,8.99,35.8,False
2024-04-09 00:00:00,METER_007,11.77,35.4,False
2024-04-09 01:00:00,METER_007,11.59,36.0,False
2024-04-09 02:00:00,METER_007,14.32,34.1,False
2024-04-09 03:00:00,METER_007,12.73,35.3,False
2024-04-09 04:00:00,METER_007,13.63,36.8,False
2024-04-09 05:00:00,METER_007,16.58,36.7,False
2024-04-09 06:00:00,METER_007,13.37,35.4,False
2024-04-09 07:00:00,METER_007,14.38,32.5,False
2024-04-09 08:00:00,METER_007,14.72,34.0,False
2024-04-09 09:00:00,METER_007,13.94,33.5,False
2024-04-09 10:00:00,METER_007,11.94,32.4,False
2024-04-09 11:00:00,METER_007,11.07,35.3,False
2024-04-09 12:00:00,METER_007,10.47,32.2,False
2024-04-09 13:00:00,METER_007,8.82,37.2,False
2024-04-09 14:00:00,METER_007,8.31,40.6,False
2024-04-09 15:00:00,METER_007,8.52,31.2,False
2024-04-09 16:00:00,METER_007,6.96,39.6,False
2024-04-09 17:00:00,METER_007,8.24,34.2,False
2024-04-09 18:00:00,METER_007,6.52,33.2,False
2024-04-09 19:00:00,METER_007,5.8,35.3,False
2024-04-09 20:00:00,METER_007,6.92,36.5,False
2024-04-09 21:00:00,METER_007,8.76,37.5,False
2024-04-09 22:00:00,METER_007,8.47,35.9,False
2024-04-09 23:00:00,METER_007,8.77,35.7,False
2024-04-10 00:00:00,METER_007,9.54,38.5,False
2024-04-10 01:00:00,METER_007,11.86,31.9,False
2024-04-10 02:00:00,METER_007,11.57,35.5,False
2024-04-10 03:00:00,METER_007,12.27,33.5,False
2024-04-10 04:00:00,METER_007,13.64,35.9,False
2024-04-10 05:00:00,METER_007,13.65,32.2,False
2024-04-10 06:00:00,METER_007,14.23,35.9,False
2024-04-10 07:00:00,METER_007,14.54,35.9,False
2024-04-10 08:00:00,METER_007,14.03,34.5,False
2024-04-10 09:00:00,METER_007,13.87,34.5,False
2024-04-10 10:00:00,METER_007,13.28,35.4,False
2024-04-10 11:00:00,METER_007,12.56,35.4,False
2024-04-10 12:00:00,METER_007,10.98,36.7,False
2024-04-10 13:00:00,METER_007,9.97,38.3,False
2024-04-10 14:00:00,METER_007,9.04,34.6,False
2024-04-10 15:00:00,METER_007,11.21,30.8,False
2024-04-10 16:00:00,METER_007,6.57,39.2,False
2024-04-10 17:00:00,METER_007,6.45,32.7,False
2024-04-10 18:00:00,METER_007,6.18,34.5,False
2024-04-10 19:00:00,METER_007,6.79,33.9,False
2024-04-10 20:00:00,METER_007,5.82,35.8,False
2024-04-10 21:00:00,METER_007,7.76,38.8,False
2024-04-10 22:00:00,METER_007,10.5,30.5,False
2024-04-10 23:00:00,METER_007,10.03,34.8,False
2024-04-11 00:00:00,METER_007,11.4,36.4,False
2024-04-11 01:00:00,METER_007,12.44,36.5,False
2024-04-11 02:00:00,METER_007,12.45,32.4,False
2024-04-11 03:00:00,METER_007,13.31,33.1,False
2024-04-11 04:00:00,METER_007,15.49,30.6,False
2024-04-11 05:00:00,METER_007,12.89,33.9,False
2024-04-11 06:00:00,METER_007,14.24,35.7,False
2024-04-11 07:00:00,METER_007,12.83,35.0,False
2024-04-11 08:00:00,METER_007,11.65,34.7,False
2024-04-11 09:00:00,METER_007,13.18,38.0,False
2024-04-11 10:00:00,METER_007,11.02,37.3,False
2024-04-11 11:00:00,METER_007,12.74,39.2,False
2024-04-11 12:00:00,METER_007,9.08,36.2,False
2024-04-11 13:00:00,METER_007,11.24,33.0,False
2024-04-11 14:00:00,METER_007,10.11,37.5,False
2024-04-11 15:00:00,METER_007,6.92,35.3,False
2024-04-11 16:00:00,METER_007,9.44,38.6,False
2024-04-11 17:00:00,METER_007,6.81,35.6,False
2024-04-11 18:00:00,METER_007,8.42,37.7,False
2024-04-11 19:00:00,METER_007,8.98,35.9,False
2024-04-11 20:00:00,METER_007,7.15,37.0,False
2024-04-11 21:00:00,METER_007,7.8,34.2,False
2024-04-11 22:00:00,METER_007,9.55,36.0,False
2024-04-11 23:00:00,METER_007,9.25,35.6,False
2024-04-12 00:00:00,METER_007,9.89,38.3,False
2024-04-12 01:00:00,METER_007,12.25,36.8,False
2024-04-12 02:00:00,METER_007,12.79,34.1,False
2024-04-12 03:00:00,METER_007,12.54,36.3,False
2024-04-12 04:00:00,METER_007,12.93,36.4,False
2024-04-12 05:00:00,METER_007,12.68,35.7,False
2024-04-12 06:00:00,METER_007,14.95,35.2,False
2024-04-12 07:00:00,METER_007,13.54,39.3,False
2024-04-12 08:00:00,METER_007,13.15,35.4,False
2024-04-12 09:00:00,METER_007,14.42,33.7,False
2024-04-12 10:00:00,METER_007,14.82,36.8,False
2024-04-12 11:00:00,METER_007,12.57,36.7,False
2024-04-12 12:00:00,METER_007,10.12,37.1,False
2024-04-12 13:00:00,METER_007,12.35,36.1,False
2024-04-12 14:00:00,METER_007,9.97,32.2,False
2024-04-12 15:00:00,METER_007,6.64,31.2,False
2024-04-12 16:00:00,METER_007,8.75,34.1,False
2024-04-12 17:00:00,METER_007,5.17,35.6,False
2024-04-12 18:00:00,METER_007,7.11,34.4,False
2024-04-12 19:00:00,METER_007,6.96,33.9,False
2024-04-12 20:00:00,METER_007,5.66,31.7,False
2024-04-12 21:00:00,METER_007,6.84,36.4,False
2024-04-12 22:00:00,METER_007,10.23,37.6,False
2024-04-12 23:00:00,METER_007,10.77,32.9,False
2024-04-13 00:00:00,METER_007,9.19,37.6,True
2024-04-13 01:00:00,METER_007,14.06,32.4,True
2024-04-13 02:00:00,METER_007,12.82,34.9,True
2024-04-13 03:00:00,METER_007,13.79,36.7,True
2024-04-13 04:00:00,METER_007,13.06,37.5,True
2024-04-13 05:00:00,METER_007,15.32,34.3,True
2024-04-13 06:00:00,METER_007,16.32,33.2,True
2024-04-13 07:00:00,METER_007,13.26,35.9,True
2024-04-13 08:00:00,METER_007,13.6,35.1,True
2024-04-13 09:00:00,METER_007,11.23,35.8,True
2024-04-13 10:00:00,METER_007,12.56,34.3,True
2024-04-13 11:00:00,METER_007,12.13,37.8,True
2024-04-13 12:00:00,METER_007,11.33,35.4,True
2024-04-13 13:00:00,METER_007,9.29,35.6,True
2024-04-13 14:00:00,METER_007,10.64,35.7,True
2024-04-13 15:00:00,METER_007,9.08,33.6,True
2024-04-13 16:00:00,METER_007,7.02,36.7,True
2024-04-13 17:00:00,METER_007,8.8,36.6,True
2024-04-13 18:00:00,METER_007,9.39,34.5,True
2024-04-13 19:00:00,METER_007,7.79,34.8,True
2024-04-13 20:00:00,METER_007,6.76,31.6,True
2024-04-13 21:00:00,METER_007,8.84,36.4,True
2024-04-13 22:00:00,METER_007,7.98,38.7,True
2024-04-13 23:00:00,METER_007,9.86,32.8,True
2024-04-14 00:00:00,METER_007,11.43,36.7,True
2024-04-14 01:00:00,METER_007,11.62,34.8,True
2024-04-14 02:00:00,METER_007,12.3,34.5,True
2024-04-14 03:00:00,METER_007,12.95,36.2,True
2024-04-14 04:00:00,METER_007,15.27,37.8,True
2024-04-14 05:00:00,METER_007,14.93,38.9,True
2024-04-14 06:00:00,METER_007,15.07,35.2,True
2024-04-14 07:00:00,METER_007,15.64,33.7,True
2024-04-14 08:00:00,METER_007,14.19,33.2,True
2024-04-14 09:00:00,METER_007,13.54,36.9,True
2024-04-14 10:00:00,METER_007,10.24,34.4,True
2024-04-14 11:00:00,METER_007,9.93,31.9,True
2024-04-14 12:00:00,METER_007,10.08,35.4,True
2024-04-14 13:00:00,METER_007,9.33,36.2,True
2024-04-14 14:00:00,METER_007,8.31,35.0,True
2024-04-14 15:00:00,METER_007,8.49,37.6,True
2024-04-14 16:00:00,METER_007,7.5,33.6,True
2024-04-14 17:00:00,METER_007,6.94,35.1,True
2024-04-14 18:00:00,METER_007,8.03,30.9,True
2024-04-14 19:00:00,METER_007,8.89,36.6,True
2024-04-14 20:00:00,METER_007,7.57,34.7,True
2024-04-14 21:00:00,METER_007,8.2,34.7,True
2024-04-14 22:00:00,METER_007,9.06,31.6,True
2024-04-14 23:00:00,METER_007,10.34,31.8,True
2024-04-15 00:00:00,METER_007,10.37,33.9,False
2024-04-15 01:00:00,METER_007,12.14,36.3,False
2024-04-15 02:00:00,METER_007,10.01,36.7,False
2024-04-15 03:00:00,METER_007,12.11,31.7,False
2024-04-15 04:00:00,METER_007,12.1,35.3,False
2024-04-15 05:00:00,METER_007,14.02,36.9,False
2024-04-15 06:00:00,METER_007,14.01,35.2,False
2024-04-15 07:00:00,METER_007,12.84,31.5,False
2024-04-15 08:00:00,METER_007,13.43,35.9,False
2024-04-15 09:00:00,METER_007,12.94,36.6,False
2024-04-15 10:00:00,METER_007,10.82,35.9,False
2024-04-15 11:00:00,METER_007,13.55,34.4,False
2024-04-15 12:00:00,METER_007,11.26,36.5,False
2024-04-15 13:00:00,METER_007,10.43,35.8,False
2024-04-15 14:00:00,METER_007,8.74,34.6,False
2024-04-15 15:00:00,METER_007,8.68,34.9,False
2024-04-15 16:00:00,METER_007,7.1,34.6,False
2024-04-15 17:00:00,METER_007,8.87,33.3,False
2024-04-15 18:00:00,METER_007,6.6,36.2,False
2024-04-15 19:00:00,METER_007,7.99,34.7,False
2024-04-15 20:00:00,METER_007,6.77,32.5,False
2024-04-15 21:00:00,METER_007,8.18,34.8,False
2024-04-15 22:00:00,METER_007,9.02,32.7,False
2024-04-15 23:00:00,METER_007,10.93,36.1,False
2024-04-16 00:00:00,METER_007,11.74,30.6,False
2024-04-16 01:00:00,METER_007,11.19,31.7,False
2024-04-16 02:00:00,METER_007,9.06,32.4,False
2024-04-16 03:00:00,METER_007,13.18,32.7,False
2024-04-16 04:00:00,METER_007,13.25,33.9,False
2024-04-16 05:00:00,METER_007,13.73,31.0,False
2024-04-16 06:00:00,METER_007,11.97,34.5,False
2024-04-16 07:00:00,METER_007,14.76,34.6,False
2024-04-16 08:00:00,METER_007,15.42,34.2,False
2024-04-16 09:00:00,METER_007,13.96,36.1,False
2024-04-16 10:00:00,METER_007,12.61,31.8,False
2024-04-16 11:00:00,METER_007,10.82,31.1,False
2024-04-16 12:00:00,METER_007,10.55,33.0,False
2024-04-16 13:00:00,METER_007,8.64,37.0,False
2024-04-16 14:00:00,METER_007,9.12,32.4,False
2024-04-16 15:00:00,METER_007,6.13,34.7,False
2024-04-16 16:00:00,METER_007,8.2,38.2,False
2024-04-16 17:00:00,METER_007,7.92,35.1,False
2024-04-16 18:00:00,METER_007,8.12,36.1,False
2024-04-16 19:00:00,METER_007,6.69,31.7,False
2024-04-16 20:00:00,METER_007,7.36,35.8,False
2024-04-16 21:00:00,METER_007,8.08,36.6,False
2024-04-16 22:00:00,METER_007,8.84,35.8,False
2024-04-16 23:00:00,METER_007,10.42,35.2,False
2024-04-17 00:00:00,METER_007,11.35,31.0,False
2024-04-17 01:00:00,METER_007,11.25,32.8,False
2024-04-17 02:00:00,METER_007,13.7,34.3,False
2024-04-17 03:00:00,METER_007,13.56,35.4,False
2024-04-17 04:00:00,METER_007,13.93,32.5,False
2024-04-17 05:00:00,METER_007,14.02,32.9,False
2024-04-17 06:00:00,METER_007,16.05,32.4,False
2024-04-17 07:00:00,METER_007,14.34,35.6,False
2024-04-17 08:00:00,METER_007,14.57,35.2,False
2024-04-17 09:00:00,METER_007,14.77,36.3,False
2024-04-17 10:00:00,METER_007,13.67,39.2,False
2024-04-17 11:00:00,METER_007,14.98,36.8,False
2024-04-17 12:00:00,METER_007,10.83,33.0,False
2024-04-17 13:00:00,METER_007,9.96,34.5,False
2024-04-17 14:00:00,METER_007,9.81,32.9,False
2024-04-17 15:00:00,METER_007,6.45,36.2,False
2024-04-17 16:00:00,METER_007,8.41,34.5,False
2024-04-17 17:00:00,METER_007,7.4,36.0,False
2024-04-17 18:00:00,METER_007,7.61,33.9,False
2024-04-17 19:00:00,METER_007,7.74,35.7,False
2024-04-17 20:00:00,METER_007,8.46,31.1,False
2024-04-17 21:00:00,METER_007,11.97,37.0,False
2024-04-17 22:00:00,METER_007,8.5,37.7,False
2024-04-17 23:00:00,METER_007,10.03,33.7,False
2024-04-18 00:00:00,METER_007,9.84,36.9,False
2024-04-18 01:00:00,METER_007,12.36,35.4,False
2024-04-18 02:00:00,METER_007,13.77,33.3,False
2024-04-18 03:00:00,METER_007,13.07,36.1,False
2024-04-18 04:00:00,METER_007,13.71,35.1,False
2024-04-18 05:00:00,METER_007,13.04,31.2,False
2024-04-18 06:00:00,METER_007,14.18,34.8,False
2024-04-18 07:00:00,METER_007,13.72,37.7,False
2024-04-18 08:00:00,METER_007,14.36,35.4,False
2024-04-18 09:00:00,METER_007,13.81,32.9,False
2024-04-18 10:00:00,METER_007,11.8,38.7,False
2024-04-18 11:00:00,METER_007,10.67,36.7,False
2024-04-18 12:00:00,METER_007,11.33,32.3,False
2024-04-18 13:00:00,METER_007,9.95,35.6,False
2024-04-18 14:00:00,METER_007,8.33,34.8,False
2024-04-18 15:00:00,METER_007,7.22,33.8,False
2024-04-18 16:00:00,METER_007,9.79,34.6,False
2024-04-18 17:00:00,METER_007,6.94,31.0,False
2024-04-18 18:00:00,METER_007,8.09,38.8,False
2024-04-18 19:00:00,METER_007,5.79,33.0,False
2024-04-18 20:00:00,METER_007,7.92,36.7,False
2024-04-18 21:00:00,METER_007,7.88,31.7,False
2024-04-18 22:00:00,METER_007,8.45,33.4,False
2024-04-18 23:00:00,METER_007,9.2,35.9,False
2024-04-19 00:00:00,METER_007,11.15,31.8,False
2024-04-19 01:00:00,METER_007,11.58,32.3,False
2024-04-19 02:00:00,METER_007,13.06,36.3,False
2024-04-19 03:00:00,METER_007,12.53,40.0,False
2024-04-19 04:00:00,METER_007,15.51,32.6,False
2024-04-19 05:00:00,METER_007,13.78,33.7,False
2024-04-19 06:00:00,METER_007,15.26,34.6,False
2024-04-19 07:00:00,METER_007,13.89,34.5,False
2024-04-19 08:00:00,METER_007,14.45,37.1,False
2024-04-19 09:00:00,METER_007,13.1,36.6,False
2024-04-19 10:00:00,METER_007,12.92,34.5,False
2024-04-19 11:00:00,METER_007,14.28,33.9,False
